ERR4968593_bin_11	ERR4836918_bin_11	16	'ALA-tRNAs_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'DUMP_c', 'THIAMINE_c', 'TRP-tRNAs_c', 'ASP-tRNAs_c', 'L-glutamyl-tRNAGln_c', 'CPD-12258_c', '3-Hydroxy-Terminated-DNAs_c', 'Oxidized-ferredoxins_c', 'DCTP_c', 'ETOH_c', 'TYR-tRNAs_c', 'Protein-Ox-Disulfides_c', 'PROPIONATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4836908_bin_35	ERR4836918_bin_11	18	'ALA-tRNAs_c', 'CPD-15435_c', 'DUMP_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'TRP-tRNAs_c', 'ASP-tRNAs_c', 'L-glutamyl-tRNAGln_c', 'CPD-21527_c', 'DCDP_c', '3-Hydroxy-Terminated-DNAs_c', 'LACTALD_c', 'GLY-tRNAs_c', 'DCTP_c', 'ETOH_c', 'TYR-tRNAs_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'CPD-26024_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR7167047_bin_8	ERR4836918_bin_11	29	'Protein-Lysine-Aminocarbinol_c', 'FRU1P_c', 'DCDP_c', 'Protein-Arginine-Aminocarbinol_c', 'TRP-tRNAs_c', 'ASP-tRNAs_c', 'L-glutamyl-tRNAGln_c', 'CPD-12247_c', 'CPD-21527_c', '3-Hydroxy-Terminated-DNAs_c', '5-METHYLTHIOADENOSINE_c', 'CPD-597_c', 'PROPIONATE_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'ADIPATE_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'TYR-tRNAs_c', 'Protein-Ox-Disulfides_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'ALA-tRNAs_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', '2-PG_c', 'CPD-26024_c', 'CPD-12258_c'
ERR4304505bin_69	ERR4836918_bin_11	17	'ALA-tRNAs_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'DUMP_c', 'THIAMINE_c', 'TRP-tRNAs_c', 'ASP-tRNAs_c', 'L-glutamyl-tRNAGln_c', 'CPD-12258_c', '3-Hydroxy-Terminated-DNAs_c', 'Oxidized-ferredoxins_c', 'GLY-tRNAs_c', 'DCTP_c', 'GLUTATHIONE_c', 'TYR-tRNAs_c', 'L-aspartyl-tRNAAsn_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4968574_bin_18	ERR4836918_bin_11	15	'CPD-15435_c', 'DUMP_c', 'FRU1P_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', 'L-glutamyl-tRNAGln_c', 'CPD-12247_c', 'DCDP_c', 'CPD-12258_c', 'LACTALD_c', 'DCTP_c', 'CPD-14795_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Protein-Ox-Disulfides_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4336989bin_8	ERR4836918_bin_11	21	'THZ-P_c', 'MANNOSE-1P_c', 'DCDP_c', 'DCTP_c', 'LYS-tRNAs_c', 'PROTOHEME_c', 'CPD0-2354_c', 'NITRITE_e', 'D-SEDOHEPTULOSE-7-P_c', 'PROPIONATE_c', 'HS_c', 'CPD0-2352_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'SULFATE_c', 'Oxidized-ferredoxins_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'CPD-15435_c', 'GLYCERATE_c', 'CPD-26024_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4836964_bin_67	ERR4836918_bin_11	44	'Dihydro-Lipoyl-Proteins_c', 'Protein-Lysine-Aminocarbinol_c', 'MANNOSE-1P_c', 'DCDP_c', 'DCTP_c', 'CPD-14795_c', 'ETOH_c', 'Ribonucleoside-Diphosphates_c', 'PROTOHEME_c', 'GLUCONATE_c', 'Protein-Arginine-Aminocarbinol_c', 'D-ERYTHRO-IMIDAZOLE-GLYCEROL-P_c', 'TRP-tRNAs_c', 'CPD0-2354_c', 'L-glutamyl-tRNAGln_c', 'ASP-tRNAs_c', 'CPD-21527_c', '3-Hydroxy-Terminated-DNAs_c', 'Long-Chain-Fatty-Acids_c', '5-METHYLTHIOADENOSINE_c', 'CPD-597_c', 'HS_c', 'CPD0-2352_c', 'D-ALTRONATE_c', 'CPD-31_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'SULFATE_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'SELENATE_c', 'GLUTATHIONE_c', 'TYR-tRNAs_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'L-PANTOATE_c', 'ALA-tRNAs_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'D-SEDOHEPTULOSE-1-7-P2_c', '2-PG_c', 'CPD-667_c', 'GLYCERATE_c', 'CPD-26024_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4836961_bin_71	ERR4836918_bin_11	39	'Protein-Lysine-Aminocarbinol_c', 'FRU1P_c', 'DCTP_c', 'GLC-1-P_c', 'Ribonucleoside-Diphosphates_c', 'L-CYSTATHIONINE_c', 'Protein-Arginine-Aminocarbinol_c', 'TRP-tRNAs_c', 'CPD0-2354_c', 'L-glutamyl-tRNAGln_c', 'ASP-tRNAs_c', 'CPD-21527_c', 'CPD-12258_c', '3-Hydroxy-Terminated-DNAs_c', 'TYR_c', 'MONOMER0-4342_c', '5-METHYLTHIOADENOSINE_c', 'HS_c', 'D-ALTRONATE_c', 'CHOLATE_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'PALMITATE_c', 'BENZYL-ALCOHOL_c', 'ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_c', 'TYR-tRNAs_c', 'Protein-Ox-Disulfides_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'ALA-tRNAs_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', '2-PG_c', 'CPD-15189_c', 'CPD-26024_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4303147bin_12	ERR4836918_bin_11	19	'DCTP_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'L-aspartyl-tRNAAsn_c', 'TRP-tRNAs_c', 'ASP-tRNAs_c', 'L-glutamyl-tRNAGln_c', 'CHOLATE_c', 'DUMP_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'GLUTATHIONE_c', 'TYR-tRNAs_c', 'NIACINE_c', 'ALA-tRNAs_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'THIAMINE_c', 'CPD-15189_c', 'CPD-12258_c'
ERR4836928_bin_17	ERR4836918_bin_11	24	'FRU1P_c', 'DCDP_c', 'GLY-tRNAs_c', 'DCTP_c', 'CPD-14795_c', 'ETOH_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'GLC-1-P_c', 'Red-Glutaredoxins_c', 'L-glutamyl-tRNAGln_c', 'Protein-Histidines_c', 'XANTHINE_c', 'CHOLATE_c', 'DUMP_c', 'LACTALD_c', 'GLUTATHIONE_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'ALA-tRNAs_c', 'CPD-15435_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', 'CPD-15189_c', 'CPD-26024_c', 'CPD-12258_c'
ERR4968712_bin_78	ERR4836918_bin_11	23	'Protein-Lysine-Aminocarbinol_c', 'DCDP_c', 'DCTP_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'L-CYSTATHIONINE_c', 'Protein-Arginine-Aminocarbinol_c', 'L-glutamyl-tRNAGln_c', 'CPD-12247_c', '3-Hydroxy-Terminated-DNAs_c', '5-METHYLTHIOADENOSINE_c', 'CPD-597_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', '2-PG_c', 'CPD-26024_c', 'CPD-12258_c'
ERR4968673_bin_41	ERR4836918_bin_11	33	'Protein-Lysine-Aminocarbinol_c', 'MANNOSE-1P_c', 'GLY-tRNAs_c', 'DCTP_c', 'GLC-1-P_c', 'Ribonucleoside-Diphosphates_c', 'Protein-Arginine-Aminocarbinol_c', 'TRP-tRNAs_c', 'CPD0-2354_c', 'CPD-12247_c', 'ASP-tRNAs_c', 'CPD-21527_c', 'CPD-12258_c', '3-Hydroxy-Terminated-DNAs_c', 'MONOMER0-4342_c', '5-METHYLTHIOADENOSINE_c', 'XANTHINE_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_c', 'TYR-tRNAs_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'NIACINE_c', 'ALA-tRNAs_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', '2-PG_c', 'CPD-26024_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4303218bin_59	ERR4836918_bin_11	24	'DCDP_c', 'DCTP_c', 'GLC-1-P_c', 'Protein-Arginine-Aminocarbinol_c', 'TRP-tRNAs_c', 'ASP-tRNAs_c', 'L-glutamyl-tRNAGln_c', 'CPD-21527_c', '3-Hydroxy-Terminated-DNAs_c', '5-METHYLTHIOADENOSINE_c', 'CPD-597_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'TYR-tRNAs_c', 'Protein-Ox-Disulfides_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'ALA-tRNAs_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'CPD-26024_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4303158bin_59	ERR4836918_bin_11	13	'ALA-tRNAs_c', 'CPD-15435_c', 'DUMP_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'L-glutamyl-tRNAGln_c', 'DCDP_c', 'Protein-Histidines_c', 'LACTALD_c', 'GLY-tRNAs_c', 'DCTP_c', 'CPD-14795_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4835866_bin_40	ERR4836918_bin_11	18	'CHOLATE_c', 'ALA-tRNAs_c', 'CPD-15435_c', 'DUMP_c', 'THIAMINE_c', 'TRP-tRNAs_c', 'ASP-tRNAs_c', 'L-glutamyl-tRNAGln_c', 'CPD-12258_c', 'CPD-15189_c', '3-Hydroxy-Terminated-DNAs_c', 'PALMITATE_c', 'DCTP_c', 'TYR-tRNAs_c', 'Protein-Ox-Disulfides_c', 'CPD-597_c', 'CPD-26024_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4968606_bin_18	ERR4836918_bin_11	11	'Sulfur-Carrier-Proteins-ThiI_c', 'Red-Glutaredoxins_c', 'THIAMINE_c', 'DCDP_c', '3-Hydroxy-Terminated-DNAs_c', 'Oxidized-ferredoxins_c', 'GLUTATHIONE_c', 'DCTP_c', 'L-aspartyl-tRNAAsn_c', 'XANTHINE_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4836956_bin_17	ERR4836918_bin_11	28	'Protein-Lysine-Aminocarbinol_c', 'DCDP_c', 'DCTP_c', 'ETOH_c', 'Red-Glutaredoxins_c', 'Protein-Arginine-Aminocarbinol_c', 'D-ERYTHRO-IMIDAZOLE-GLYCEROL-P_c', 'CPD-21527_c', '3-Hydroxy-Terminated-DNAs_c', 'CPD-597_c', 'CPD-31_c', 'CHOLATE_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'MOCS3-Cysteine_c', 'GLUTATHIONE_c', 'Thiocarboxylated-MPT-synthases_c', 'FMNH2_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'CPD-15435_c', '1-L-MYO-INOSITOL-1-P_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', 'CPD-15189_c', 'CPD-26024_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4968598_bin_54	ERR4836918_bin_11	12	'GLUCONATE_c', 'DUMP_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', 'L-glutamyl-tRNAGln_c', 'DCDP_c', 'LACTALD_c', 'DCTP_c', 'GLC-1-P_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Protein-Ox-Disulfides_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4304451bin_59	ERR4836918_bin_11	31	'Protein-Lysine-Aminocarbinol_c', 'THZ-P_c', 'DCDP_c', 'DCTP_c', 'GLC-1-P_c', 'L-aspartyl-tRNAAsn_c', 'Protein-Arginine-Aminocarbinol_c', 'L-glutamyl-tRNAGln_c', 'CPD-12247_c', 'CPD-21527_c', 'CPD-12258_c', '3-Hydroxy-Terminated-DNAs_c', '5-METHYLTHIOADENOSINE_c', 'XANTHINE_c', 'CPD-597_c', 'D-ALTRONATE_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'NIACINE_c', 'L-PANTOATE_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', '2-PG_c', 'CPD-26024_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4836939_bin_30	ERR4836918_bin_11	25	'Dihydro-Lipoyl-Proteins_c', 'MANNOSE-1P_c', 'DCDP_c', 'DCTP_c', 'GLC-1-P_c', 'Ribonucleoside-Diphosphates_c', 'Red-Glutaredoxins_c', 'CPD0-2354_c', 'L-glutamyl-tRNAGln_c', '3-Hydroxy-Terminated-DNAs_c', '5-METHYLTHIOADENOSINE_c', 'PROPIONATE_c', 'HS_c', 'CPD0-2352_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'GLUTATHIONE_c', 'Protein-Ox-Disulfides_c', 'L-PANTOATE_c', 'CPD-15435_c', 'THIAMINE_c', 'GLYCERATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4303158bin_17	ERR4836918_bin_11	35	'Protein-Lysine-Aminocarbinol_c', 'THZ-P_c', 'FRU1P_c', 'DCDP_c', 'DCTP_c', 'GLC-1-P_c', 'L-aspartyl-tRNAAsn_c', 'Red-Glutaredoxins_c', 'Protein-Arginine-Aminocarbinol_c', 'L-glutamyl-tRNAGln_c', 'CPD-21527_c', 'CPD-12258_c', '3-Hydroxy-Terminated-DNAs_c', '5-METHYLTHIOADENOSINE_c', 'XANTHINE_c', 'PROPIONATE_c', 'CHOLATE_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'SELENATE_c', 'ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_c', 'GLUTATHIONE_c', 'CPD-12334_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'NIACINE_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', '2-PG_c', 'CPD-15189_c', 'CPD-26024_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4968602_bin_67	ERR4836918_bin_11	16	'GLUCONATE_c', 'CPD-15435_c', 'DUMP_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'CPD0-2354_c', 'THIAMINE_c', 'L-glutamyl-tRNAGln_c', 'DCDP_c', 'LACTALD_c', 'DCTP_c', 'CPD-14795_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'GLC-1-P_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'CPD-26024_c', 'Ribonucleoside-Diphosphates_c'
ERR4836956_bin_24	ERR4836918_bin_11	13	'Sulfur-Carrier-Proteins-ThiI_c', 'DUMP_c', 'THIAMINE_c', 'L-glutamyl-tRNAGln_c', 'ADIPATE_c', '3-Hydroxy-Terminated-DNAs_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'GLUTATHIONE_c', 'ETOH_c', 'Protein-Ox-Disulfides_c', 'CPD-597_c', 'CPD-12258_c'
ERR4304454bin_8	ERR4836918_bin_11	18	'Sulfur-Carrier-Proteins-ThiI_c', 'CPD-15435_c', 'DUMP_c', 'Protein-Cysteine-Hemithioacetal_c', 'Protein-Lysine-Aminocarbinol_c', 'Protein-Arginine-Aminocarbinol_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', 'MANNOSE-1P_c', 'ADIPATE_c', '3-Hydroxy-Terminated-DNAs_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'GLC-1-P_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'NIACINE_c', 'CPD-26024_c', 'CPD-12258_c'
ERR4836956_bin_18	ERR4836918_bin_11	14	'ALA-tRNAs_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'DUMP_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'ASP-tRNAs_c', 'TRP-tRNAs_c', 'L-glutamyl-tRNAGln_c', 'DCDP_c', 'LACTALD_c', 'Oxidized-ferredoxins_c', 'DCTP_c', 'TYR-tRNAs_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
ERR4303222bin_53	ERR4836918_bin_11	18	'ALA-tRNAs_c', 'CPD-15435_c', 'DUMP_c', 'Red-Glutaredoxins_c', 'FRU1P_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'THIAMINE_c', 'L-glutamyl-tRNAGln_c', 'CPD-12258_c', 'DCDP_c', 'Protein-Histidines_c', 'LACTALD_c', 'GLY-tRNAs_c', 'GLUTATHIONE_c', 'DCTP_c', 'CPD-14795_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c'
