ERR4968712_bin_78	ERR4836965_bin_9	24	'Deoxy-Ribonucleoside-Triphosphates_c', 'CPD-26024_c', 'L-glutamyl-tRNAGln_c', 'CPD-15435_c', 'Protein-Arginine-Aminocarbinol_c', 'Oxidized-ferredoxins_c', 'LACTALD_c', 'Protein-Cysteine-Hemithioacetal_c', '2-PG_c', 'CPD-597_c', 'DCDP_c', 'GDP-MANNOSE_c', 'THIAMINE_c', 'CPD-12258_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Protein-Lysine-Aminocarbinol_c', '3-Hydroxy-Terminated-DNAs_c', 'L-CYSTATHIONINE_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'CPD-12247_c', '5-METHYLTHIOADENOSINE_c', 'DCTP_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'DUMP_c'
ERR4968673_bin_41	ERR4836965_bin_9	34	'Deoxy-Ribonucleoside-Triphosphates_c', 'CPD-21527_c', 'CPD-26024_c', 'CPD0-2354_c', 'MANNOSE-1P_c', 'CPD-15435_c', 'Protein-Arginine-Aminocarbinol_c', 'Oxidized-ferredoxins_c', 'LACTALD_c', 'ALA-tRNAs_c', 'GLC-1-P_c', '2-PG_c', 'Protein-Cysteine-Hemithioacetal_c', 'XANTHINE_c', 'ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_c', 'GLY-tRNAs_c', 'THIAMINE_c', 'CPD-12258_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Protein-Lysine-Aminocarbinol_c', '3-Hydroxy-Terminated-DNAs_c', 'ASP-tRNAs_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'Ribonucleoside-Diphosphates_c', 'CPD-12247_c', '5-METHYLTHIOADENOSINE_c', 'SN-GLYCEROL-1-PHOSPHATE_c', 'DCTP_c', 'TYR-tRNAs_c', 'TRP-tRNAs_c', 'MONOMER0-4342_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'NIACINE_c', 'DUMP_c'
ERR4303218bin_59	ERR4836965_bin_9	25	'Protein-Ox-Disulfides_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'CPD-21527_c', 'CPD-26024_c', 'L-glutamyl-tRNAGln_c', 'CPD-15435_c', 'Protein-Arginine-Aminocarbinol_c', 'Oxidized-ferredoxins_c', 'LACTALD_c', 'ALA-tRNAs_c', 'GLC-1-P_c', 'Protein-Cysteine-Hemithioacetal_c', 'CPD-597_c', 'DCDP_c', 'GDP-MANNOSE_c', 'FRUCTOSE-16-DIPHOSPHATE_c', '3-Hydroxy-Terminated-DNAs_c', 'ASP-tRNAs_c', 'D-SEDOHEPTULOSE-1-7-P2_c', '5-METHYLTHIOADENOSINE_c', 'DCTP_c', 'TYR-tRNAs_c', 'TRP-tRNAs_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'DUMP_c'
ERR4303158bin_59	ERR4836965_bin_9	13	'Protein-Histidines_c', 'CPD-15435_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'CPD-14795_c', 'DCTP_c', 'LACTALD_c', 'ALA-tRNAs_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'L-glutamyl-tRNAGln_c', 'GLY-tRNAs_c', 'DCDP_c', 'DUMP_c'
ERR4835866_bin_40	ERR4836965_bin_9	18	'CHOLATE_c', 'Protein-Ox-Disulfides_c', 'THIAMINE_c', 'CPD-15435_c', 'CPD-12258_c', 'Deoxy-Ribonucleoside-Triphosphates_c', '3-Hydroxy-Terminated-DNAs_c', 'DCTP_c', 'CPD-26024_c', 'PALMITATE_c', 'ASP-tRNAs_c', 'ALA-tRNAs_c', 'TRP-tRNAs_c', 'TYR-tRNAs_c', 'L-glutamyl-tRNAGln_c', 'CPD-597_c', 'CPD-15189_c', 'DUMP_c'
ERR4968606_bin_18	ERR4836965_bin_9	11	'GLUTATHIONE_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'THIAMINE_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'Red-Glutaredoxins_c', '3-Hydroxy-Terminated-DNAs_c', 'DCTP_c', 'Oxidized-ferredoxins_c', 'L-aspartyl-tRNAAsn_c', 'XANTHINE_c', 'DCDP_c'
ERR4836956_bin_17	ERR4836965_bin_9	29	'CHOLATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'Red-Glutaredoxins_c', 'CPD-21527_c', 'CPD-26024_c', 'D-ERYTHRO-IMIDAZOLE-GLYCEROL-P_c', 'CPD-15435_c', 'Protein-Arginine-Aminocarbinol_c', 'Oxidized-ferredoxins_c', 'LACTALD_c', 'Protein-Cysteine-Hemithioacetal_c', 'CPD-597_c', 'DCDP_c', 'CPD-15189_c', 'GLUTATHIONE_c', 'THIAMINE_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Protein-Lysine-Aminocarbinol_c', '3-Hydroxy-Terminated-DNAs_c', '1-L-MYO-INOSITOL-1-P_c', 'Thiocarboxylated-MPT-synthases_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'MOCS3-Cysteine_c', 'DCTP_c', 'CPD-31_c', 'ETOH_c', 'GDP-MANNOSE_c', 'FMNH2_c', 'DUMP_c'
ERR4968598_bin_54	ERR4836965_bin_9	11	'Protein-Ox-Disulfides_c', 'THIAMINE_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'DCTP_c', 'LACTALD_c', 'GLC-1-P_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'L-glutamyl-tRNAGln_c', 'DCDP_c', 'DUMP_c'
ERR4304451bin_59	ERR4836965_bin_9	32	'Deoxy-Ribonucleoside-Triphosphates_c', 'CPD-21527_c', 'CPD-26024_c', 'L-glutamyl-tRNAGln_c', 'L-aspartyl-tRNAAsn_c', 'THZ-P_c', 'L-PANTOATE_c', 'D-ALTRONATE_c', 'CPD-15435_c', 'Protein-Arginine-Aminocarbinol_c', 'Oxidized-ferredoxins_c', 'LACTALD_c', 'GLC-1-P_c', '2-PG_c', 'Protein-Cysteine-Hemithioacetal_c', 'CPD-597_c', 'XANTHINE_c', 'ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_c', 'DCDP_c', 'THIAMINE_c', 'CPD-12258_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Protein-Lysine-Aminocarbinol_c', '3-Hydroxy-Terminated-DNAs_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'METHYLAMINE_c', 'CPD-12247_c', '5-METHYLTHIOADENOSINE_c', 'DCTP_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'NIACINE_c', 'DUMP_c'
ERR4836939_bin_30	ERR4836965_bin_9	27	'CPD0-2352_c', 'Protein-Ox-Disulfides_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'Red-Glutaredoxins_c', 'CPD0-2354_c', 'L-glutamyl-tRNAGln_c', 'HS_c', 'MANNOSE-1P_c', 'L-PANTOATE_c', 'CPD-15435_c', 'Oxidized-ferredoxins_c', 'LACTALD_c', 'GLC-1-P_c', 'Protein-Cysteine-Hemithioacetal_c', 'GLYCERATE_c', 'DCDP_c', 'Dihydro-Lipoyl-Proteins_c', 'GLUTATHIONE_c', 'THIAMINE_c', 'PROPIONATE_c', '3-Hydroxy-Terminated-DNAs_c', 'Ribonucleoside-Diphosphates_c', 'ACRYLATE_c', '5-METHYLTHIOADENOSINE_c', 'DCTP_c', 'GDP-MANNOSE_c', 'DUMP_c'
ERR4303158bin_17	ERR4836965_bin_9	35	'CHOLATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'Red-Glutaredoxins_c', 'CPD-21527_c', 'CPD-26024_c', 'L-glutamyl-tRNAGln_c', 'L-aspartyl-tRNAAsn_c', 'THZ-P_c', 'CPD-15435_c', 'Protein-Arginine-Aminocarbinol_c', 'Oxidized-ferredoxins_c', 'LACTALD_c', 'GLC-1-P_c', '2-PG_c', 'Protein-Cysteine-Hemithioacetal_c', 'XANTHINE_c', 'ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE_c', 'DCDP_c', 'CPD-15189_c', 'GLUTATHIONE_c', 'FRU1P_c', 'THIAMINE_c', 'SELENATE_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'PROPIONATE_c', 'CPD-12258_c', '3-Hydroxy-Terminated-DNAs_c', 'Protein-Lysine-Aminocarbinol_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'CPD-12334_c', '5-METHYLTHIOADENOSINE_c', 'DCTP_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'NIACINE_c', 'DUMP_c'
ERR4968602_bin_67	ERR4836965_bin_9	15	'THIAMINE_c', 'CPD-15435_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'CPD-14795_c', 'DCTP_c', 'CPD-26024_c', 'CPD0-2354_c', 'LACTALD_c', 'GLC-1-P_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'Ribonucleoside-Diphosphates_c', 'L-glutamyl-tRNAGln_c', 'DCDP_c', 'DUMP_c'
ERR4836956_bin_24	ERR4836965_bin_9	13	'GLUTATHIONE_c', 'Protein-Ox-Disulfides_c', 'THIAMINE_c', 'CPD-12258_c', '3-Hydroxy-Terminated-DNAs_c', 'Oxidized-ferredoxins_c', 'LACTALD_c', 'ETOH_c', 'L-glutamyl-tRNAGln_c', 'CPD-597_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'DUMP_c', 'ADIPATE_c'
ERR4304454bin_8	ERR4836965_bin_9	19	'CPD-26024_c', 'ADIPATE_c', 'MANNOSE-1P_c', 'CPD-15435_c', 'Protein-Arginine-Aminocarbinol_c', 'Oxidized-ferredoxins_c', 'LACTALD_c', 'GLC-1-P_c', 'Protein-Cysteine-Hemithioacetal_c', 'GDP-MANNOSE_c', 'THIAMINE_c', 'CPD-12258_c', 'FRUCTOSE-16-DIPHOSPHATE_c', 'Protein-Lysine-Aminocarbinol_c', '3-Hydroxy-Terminated-DNAs_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'NIACINE_c', 'DUMP_c'
ERR4836956_bin_18	ERR4836965_bin_9	14	'FRUCTOSE-16-DIPHOSPHATE_c', 'Deoxy-Ribonucleoside-Triphosphates_c', 'DCTP_c', 'Oxidized-ferredoxins_c', 'LACTALD_c', 'TYR-tRNAs_c', 'ASP-tRNAs_c', 'D-SEDOHEPTULOSE-1-7-P2_c', 'ALA-tRNAs_c', 'TRP-tRNAs_c', 'L-glutamyl-tRNAGln_c', 'Sulfur-Carrier-Proteins-ThiI_c', 'DCDP_c', 'DUMP_c'
